ods_code,provider,cancer,care,total_trt,less62wt,more62wt,wtgrp1,wtgrp2,wtgrp3,wtgrp4,wtgrp5,wtgrp6,wtgrp7,wtgrp8,breachpercent,shmi_value,shmi_banding,SHMI_merge,beds_day,bedDay_merge,beds_night,bedNight_merge,_Anaesthetics,_Clinical_oncology,_Emergency_Medicine,_General_medicine_group,_Pathology_group,_Radiology_group,_Surgical_group,hee_region_code,hee_regions,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,totstaff_merge,medstaff_merge,_Nurse_HealthVisitors,_STT,_Support_Clinical,_Support_STT,nonmedstaff_merge,ytd_plan,ytd_actual,finance_merge
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Lung,NON-ADMITTED,12,4,8,1,0,0,3,1,2,1.5,3.5,.66666669,1.0878,2,matched (3),82.65555555555555,matched (3),807.8111111111111,matched (3),73.889,19.5,50,190.1841,36.48,23.6,161.11009,YDF29," Kent, Surrey and Sussex",215.45718,9.7090902,41.605999,,190.7,,41.700001,51,.59091002,,matched (3),matched (3),1195.7521,676.90753,902.41925,301.15155,matched (3),4675,-10918,matched (3)
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Lower Gastrointestinal,NON-ADMITTED,8.5,6,2.5,1,1,1,3,0,0,0,2.5,.29411766,1.0878,2,matched (3),82.65555555555555,matched (3),807.8111111111111,matched (3),73.889,19.5,50,190.1841,36.48,23.6,161.11009,YDF29," Kent, Surrey and Sussex",215.45718,9.7090902,41.605999,,190.7,,41.700001,51,.59091002,,matched (3),matched (3),1195.7521,676.90753,902.41925,301.15155,matched (3),4675,-10918,matched (3)
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Breast,ADMITTED,56,47,9,0,0,12.5,34.5,6,2,0,1,.16071428,1.0878,2,matched (3),82.65555555555555,matched (3),807.8111111111111,matched (3),73.889,19.5,50,190.1841,36.48,23.6,161.11009,YDF29," Kent, Surrey and Sussex",215.45718,9.7090902,41.605999,,190.7,,41.700001,51,.59091002,,matched (3),matched (3),1195.7521,676.90753,902.41925,301.15155,matched (3),4675,-10918,matched (3)
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Breast,NON-ADMITTED,14,14,0,8,2,2,2,0,0,0,0,0,1.0878,2,matched (3),82.65555555555555,matched (3),807.8111111111111,matched (3),73.889,19.5,50,190.1841,36.48,23.6,161.11009,YDF29," Kent, Surrey and Sussex",215.45718,9.7090902,41.605999,,190.7,,41.700001,51,.59091002,,matched (3),matched (3),1195.7521,676.90753,902.41925,301.15155,matched (3),4675,-10918,matched (3)
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Breast,ALL CARE,70,61,9,8,2,14.5,36.5,6,2,0,1,.12857144,1.0878,2,matched (3),82.65555555555555,matched (3),807.8111111111111,matched (3),73.889,19.5,50,190.1841,36.48,23.6,161.11009,YDF29," Kent, Surrey and Sussex",215.45718,9.7090902,41.605999,,190.7,,41.700001,51,.59091002,,matched (3),matched (3),1195.7521,676.90753,902.41925,301.15155,matched (3),4675,-10918,matched (3)
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Lung,ADMITTED,15,9.5,5.5,1,1.5,1,6,1,1.5,2,1,.36666667,1.0878,2,matched (3),82.65555555555555,matched (3),807.8111111111111,matched (3),73.889,19.5,50,190.1841,36.48,23.6,161.11009,YDF29," Kent, Surrey and Sussex",215.45718,9.7090902,41.605999,,190.7,,41.700001,51,.59091002,,matched (3),matched (3),1195.7521,676.90753,902.41925,301.15155,matched (3),4675,-10918,matched (3)
RPA,MEDWAY NHS FOUNDATION TRUST,Breast,ALL CARE,29,28,1,2,2,11,13,0,1,0,0,.034482758,1.0914,2,matched (3),14,matched (3),488,matched (3),61.676998,,41.599998,144.63988,13.6,8.8000002,119.83182,YDF29," Kent, Surrey and Sussex",144.55972,18.050001,29.950001,,113.2,,,,.63896,,matched (3),matched (3),901.14026,306.03671,1052.6215,155.23599,matched (3),-43686,-43216,matched (3)
RPA,MEDWAY NHS FOUNDATION TRUST,Lung,NON-ADMITTED,4,4,0,2,0,1,1,0,0,0,0,0,1.0914,2,matched (3),14,matched (3),488,matched (3),61.676998,,41.599998,144.63988,13.6,8.8000002,119.83182,YDF29," Kent, Surrey and Sussex",144.55972,18.050001,29.950001,,113.2,,,,.63896,,matched (3),matched (3),901.14026,306.03671,1052.6215,155.23599,matched (3),-43686,-43216,matched (3)
RPA,MEDWAY NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,7.5,0,7.5,0,0,0,0,2,2,0,3.5,1,1.0914,2,matched (3),14,matched (3),488,matched (3),61.676998,,41.599998,144.63988,13.6,8.8000002,119.83182,YDF29," Kent, Surrey and Sussex",144.55972,18.050001,29.950001,,113.2,,,,.63896,,matched (3),matched (3),901.14026,306.03671,1052.6215,155.23599,matched (3),-43686,-43216,matched (3)
RPA,MEDWAY NHS FOUNDATION TRUST,Lung,ALL CARE,11.5,7.5,4,2,1,1.5,3,3,1,0,0,.34782609,1.0914,2,matched (3),14,matched (3),488,matched (3),61.676998,,41.599998,144.63988,13.6,8.8000002,119.83182,YDF29," Kent, Surrey and Sussex",144.55972,18.050001,29.950001,,113.2,,,,.63896,,matched (3),matched (3),901.14026,306.03671,1052.6215,155.23599,matched (3),-43686,-43216,matched (3)
RPA,MEDWAY NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,8.5,1,7.5,0,0,1,0,2,2,0,3.5,.88235295,1.0914,2,matched (3),14,matched (3),488,matched (3),61.676998,,41.599998,144.63988,13.6,8.8000002,119.83182,YDF29," Kent, Surrey and Sussex",144.55972,18.050001,29.950001,,113.2,,,,.63896,,matched (3),matched (3),901.14026,306.03671,1052.6215,155.23599,matched (3),-43686,-43216,matched (3)
RPA,MEDWAY NHS FOUNDATION TRUST,Breast,ADMITTED,27,26,1,1,2,11,12,0,1,0,0,.037037037,1.0914,2,matched (3),14,matched (3),488,matched (3),61.676998,,41.599998,144.63988,13.6,8.8000002,119.83182,YDF29," Kent, Surrey and Sussex",144.55972,18.050001,29.950001,,113.2,,,,.63896,,matched (3),matched (3),901.14026,306.03671,1052.6215,155.23599,matched (3),-43686,-43216,matched (3)
RPA,MEDWAY NHS FOUNDATION TRUST,Lung,ADMITTED,7.5,3.5,4,0,1,.5,2,3,1,0,0,.53333336,1.0914,2,matched (3),14,matched (3),488,matched (3),61.676998,,41.599998,144.63988,13.6,8.8000002,119.83182,YDF29," Kent, Surrey and Sussex",144.55972,18.050001,29.950001,,113.2,,,,.63896,,matched (3),matched (3),901.14026,306.03671,1052.6215,155.23599,matched (3),-43686,-43216,matched (3)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Breast,NON-ADMITTED,14.5,14.5,0,8,3,2.5,1,0,0,0,0,0,1.0424,2,matched (3),31.41111111111111,matched (3),546,matched (3),42.5,,29.841,81.684578,4.8000002,11.8,,YDF31, North West,,,32.690998,,48.299999,,13,,4.5845799,,matched (3),matched (3),923.16278,446.66583,1001.3681,247.86548,matched (3),-691,1408,matched (3)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Lung,ALL CARE,11.5,11,.5,2.5,.5,4.5,3.5,.5,0,0,0,.043478262,1.0424,2,matched (3),31.41111111111111,matched (3),546,matched (3),42.5,,29.841,81.684578,4.8000002,11.8,,YDF31, North West,,,32.690998,,48.299999,,13,,4.5845799,,matched (3),matched (3),923.16278,446.66583,1001.3681,247.86548,matched (3),-691,1408,matched (3)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,2,2,0,0,0,1,1,0,0,0,0,0,1.0424,2,matched (3),31.41111111111111,matched (3),546,matched (3),42.5,,29.841,81.684578,4.8000002,11.8,,YDF31, North West,,,32.690998,,48.299999,,13,,4.5845799,,matched (3),matched (3),923.16278,446.66583,1001.3681,247.86548,matched (3),-691,1408,matched (3)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,11,11,0,1,1.5,5,3.5,0,0,0,0,0,1.0424,2,matched (3),31.41111111111111,matched (3),546,matched (3),42.5,,29.841,81.684578,4.8000002,11.8,,YDF31, North West,,,32.690998,,48.299999,,13,,4.5845799,,matched (3),matched (3),923.16278,446.66583,1001.3681,247.86548,matched (3),-691,1408,matched (3)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,NON-ADMITTED,9,9,0,1,1.5,4,2.5,0,0,0,0,0,1.0424,2,matched (3),31.41111111111111,matched (3),546,matched (3),42.5,,29.841,81.684578,4.8000002,11.8,,YDF31, North West,,,32.690998,,48.299999,,13,,4.5845799,,matched (3),matched (3),923.16278,446.66583,1001.3681,247.86548,matched (3),-691,1408,matched (3)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Lung,NON-ADMITTED,6.5,6.5,0,1,.5,3.5,1.5,0,0,0,0,0,1.0424,2,matched (3),31.41111111111111,matched (3),546,matched (3),42.5,,29.841,81.684578,4.8000002,11.8,,YDF31, North West,,,32.690998,,48.299999,,13,,4.5845799,,matched (3),matched (3),923.16278,446.66583,1001.3681,247.86548,matched (3),-691,1408,matched (3)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Breast,ALL CARE,27.5,27.5,0,10,7,7.5,3,0,0,0,0,0,1.0424,2,matched (3),31.41111111111111,matched (3),546,matched (3),42.5,,29.841,81.684578,4.8000002,11.8,,YDF31, North West,,,32.690998,,48.299999,,13,,4.5845799,,matched (3),matched (3),923.16278,446.66583,1001.3681,247.86548,matched (3),-691,1408,matched (3)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Breast,ADMITTED,13,13,0,2,4,5,2,0,0,0,0,0,1.0424,2,matched (3),31.41111111111111,matched (3),546,matched (3),42.5,,29.841,81.684578,4.8000002,11.8,,YDF31, North West,,,32.690998,,48.299999,,13,,4.5845799,,matched (3),matched (3),923.16278,446.66583,1001.3681,247.86548,matched (3),-691,1408,matched (3)
RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Lung,ADMITTED,5,4.5,.5,1.5,0,1,2,.5,0,0,0,.1,1.0424,2,matched (3),31.41111111111111,matched (3),546,matched (3),42.5,,29.841,81.684578,4.8000002,11.8,,YDF31, North West,,,32.690998,,48.299999,,13,,4.5845799,,matched (3),matched (3),923.16278,446.66583,1001.3681,247.86548,matched (3),-691,1408,matched (3)
RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Breast,ALL CARE,56.5,48.5,8,21,5,8.5,14,6,1,.5,.5,.14159292,1.0748,2,matched (3),51.43333333333333,matched (3),512.2444444444444,matched (3),107.288,1.7,36,129.64037,19.519091,13.101,164.78009,YDF22, East of England,203.28818,,,,117.7,64.704002,27.200001,28,.13636,,matched (3),matched (3),1077.3322,386.15494,1022.8559,163.38345,matched (3),-26600,-23977,matched (3)
RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Lung,ALL CARE,8.5,7.5,1,2.5,1.5,1,2.5,0,0,0,1,.11764706,1.0748,2,matched (3),51.43333333333333,matched (3),512.2444444444444,matched (3),107.288,1.7,36,129.64037,19.519091,13.101,164.78009,YDF22, East of England,203.28818,,,,117.7,64.704002,27.200001,28,.13636,,matched (3),matched (3),1077.3322,386.15494,1022.8559,163.38345,matched (3),-26600,-23977,matched (3)
RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Lower Gastrointestinal,ADMITTED,14,7,7,1,0,2,4,4.5,0,2.5,0,.5,1.0748,2,matched (3),51.43333333333333,matched (3),512.2444444444444,matched (3),107.288,1.7,36,129.64037,19.519091,13.101,164.78009,YDF22, East of England,203.28818,,,,117.7,64.704002,27.200001,28,.13636,,matched (3),matched (3),1077.3322,386.15494,1022.8559,163.38345,matched (3),-26600,-23977,matched (3)
RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Lower Gastrointestinal,ALL CARE,21.5,12.5,9,2,0,2,8.5,4.5,0,3.5,1,.41860464,1.0748,2,matched (3),51.43333333333333,matched (3),512.2444444444444,matched (3),107.288,1.7,36,129.64037,19.519091,13.101,164.78009,YDF22, East of England,203.28818,,,,117.7,64.704002,27.200001,28,.13636,,matched (3),matched (3),1077.3322,386.15494,1022.8559,163.38345,matched (3),-26600,-23977,matched (3)
RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Lower Gastrointestinal,NON-ADMITTED,7.5,5.5,2,1,0,0,4.5,0,0,1,1,.26666668,1.0748,2,matched (3),51.43333333333333,matched (3),512.2444444444444,matched (3),107.288,1.7,36,129.64037,19.519091,13.101,164.78009,YDF22, East of England,203.28818,,,,117.7,64.704002,27.200001,28,.13636,,matched (3),matched (3),1077.3322,386.15494,1022.8559,163.38345,matched (3),-26600,-23977,matched (3)
RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Breast,NON-ADMITTED,15,15,0,12,1,1,1,0,0,0,0,0,1.0748,2,matched (3),51.43333333333333,matched (3),512.2444444444444,matched (3),107.288,1.7,36,129.64037,19.519091,13.101,164.78009,YDF22, East of England,203.28818,,,,117.7,64.704002,27.200001,28,.13636,,matched (3),matched (3),1077.3322,386.15494,1022.8559,163.38345,matched (3),-26600,-23977,matched (3)
RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Breast,ADMITTED,41.5,33.5,8,9,4,7.5,13,6,1,.5,.5,.19277108,1.0748,2,matched (3),51.43333333333333,matched (3),512.2444444444444,matched (3),107.288,1.7,36,129.64037,19.519091,13.101,164.78009,YDF22, East of England,203.28818,,,,117.7,64.704002,27.200001,28,.13636,,matched (3),matched (3),1077.3322,386.15494,1022.8559,163.38345,matched (3),-26600,-23977,matched (3)
RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Lung,NON-ADMITTED,3,3,0,2,1,0,0,0,0,0,0,0,1.0748,2,matched (3),51.43333333333333,matched (3),512.2444444444444,matched (3),107.288,1.7,36,129.64037,19.519091,13.101,164.78009,YDF22, East of England,203.28818,,,,117.7,64.704002,27.200001,28,.13636,,matched (3),matched (3),1077.3322,386.15494,1022.8559,163.38345,matched (3),-26600,-23977,matched (3)
RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Lung,ADMITTED,5.5,4.5,1,.5,.5,1,2.5,0,0,0,1,.18181819,1.0748,2,matched (3),51.43333333333333,matched (3),512.2444444444444,matched (3),107.288,1.7,36,129.64037,19.519091,13.101,164.78009,YDF22, East of England,203.28818,,,,117.7,64.704002,27.200001,28,.13636,,matched (3),matched (3),1077.3322,386.15494,1022.8559,163.38345,matched (3),-26600,-23977,matched (3)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Breast,ADMITTED,50,50,0,11,8,16,15,0,0,0,0,0,.98860002,2,matched (3),255.3,matched (3),1002.444444444445,matched (3),86.574249,,62.5,211.34608,26.700001,26.345449,186.51591,YDF23, Yorkshire and the Humber,285.17346,20.245449,20.15,,126.05825,,,,.95455003,,matched (3),matched (3),1751.1982,852.50964,1820.2048,472.1485,matched (3),4200,-7873,matched (3)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Lower Gastrointestinal,ADMITTED,26.5,19.5,7,2,3,2,12.5,6,0,0,1,.26415095,.98860002,2,matched (3),255.3,matched (3),1002.444444444445,matched (3),86.574249,,62.5,211.34608,26.700001,26.345449,186.51591,YDF23, Yorkshire and the Humber,285.17346,20.245449,20.15,,126.05825,,,,.95455003,,matched (3),matched (3),1751.1982,852.50964,1820.2048,472.1485,matched (3),4200,-7873,matched (3)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Lung,ADMITTED,7.5,4.5,3,0,0,4,.5,1.5,0,0,1.5,.40000001,.98860002,2,matched (3),255.3,matched (3),1002.444444444445,matched (3),86.574249,,62.5,211.34608,26.700001,26.345449,186.51591,YDF23, Yorkshire and the Humber,285.17346,20.245449,20.15,,126.05825,,,,.95455003,,matched (3),matched (3),1751.1982,852.50964,1820.2048,472.1485,matched (3),4200,-7873,matched (3)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Lower Gastrointestinal,NON-ADMITTED,9.5,6.5,3,1,.5,2.5,2.5,0,0,1,2,.31578946,.98860002,2,matched (3),255.3,matched (3),1002.444444444445,matched (3),86.574249,,62.5,211.34608,26.700001,26.345449,186.51591,YDF23, Yorkshire and the Humber,285.17346,20.245449,20.15,,126.05825,,,,.95455003,,matched (3),matched (3),1751.1982,852.50964,1820.2048,472.1485,matched (3),4200,-7873,matched (3)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Breast,ALL CARE,61.5,61.5,0,21.5,9,16,15,0,0,0,0,0,.98860002,2,matched (3),255.3,matched (3),1002.444444444445,matched (3),86.574249,,62.5,211.34608,26.700001,26.345449,186.51591,YDF23, Yorkshire and the Humber,285.17346,20.245449,20.15,,126.05825,,,,.95455003,,matched (3),matched (3),1751.1982,852.50964,1820.2048,472.1485,matched (3),4200,-7873,matched (3)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Lower Gastrointestinal,ALL CARE,36,26,10,3,3.5,4.5,15,6,0,1,3,.27777779,.98860002,2,matched (3),255.3,matched (3),1002.444444444445,matched (3),86.574249,,62.5,211.34608,26.700001,26.345449,186.51591,YDF23, Yorkshire and the Humber,285.17346,20.245449,20.15,,126.05825,,,,.95455003,,matched (3),matched (3),1751.1982,852.50964,1820.2048,472.1485,matched (3),4200,-7873,matched (3)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Lung,NON-ADMITTED,8,6,2,2,1,1,2,0,.5,.5,1,.25,.98860002,2,matched (3),255.3,matched (3),1002.444444444445,matched (3),86.574249,,62.5,211.34608,26.700001,26.345449,186.51591,YDF23, Yorkshire and the Humber,285.17346,20.245449,20.15,,126.05825,,,,.95455003,,matched (3),matched (3),1751.1982,852.50964,1820.2048,472.1485,matched (3),4200,-7873,matched (3)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Breast,NON-ADMITTED,11.5,11.5,0,10.5,1,0,0,0,0,0,0,0,.98860002,2,matched (3),255.3,matched (3),1002.444444444445,matched (3),86.574249,,62.5,211.34608,26.700001,26.345449,186.51591,YDF23, Yorkshire and the Humber,285.17346,20.245449,20.15,,126.05825,,,,.95455003,,matched (3),matched (3),1751.1982,852.50964,1820.2048,472.1485,matched (3),4200,-7873,matched (3)
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Lung,ALL CARE,15.5,10.5,5,2,1,5,2.5,1.5,.5,.5,2.5,.32258064,.98860002,2,matched (3),255.3,matched (3),1002.444444444445,matched (3),86.574249,,62.5,211.34608,26.700001,26.345449,186.51591,YDF23, Yorkshire and the Humber,285.17346,20.245449,20.15,,126.05825,,,,.95455003,,matched (3),matched (3),1751.1982,852.50964,1820.2048,472.1485,matched (3),4200,-7873,matched (3)
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,14,12,2,2,1,3,6,.5,.5,.5,.5,.14285715,1.0404,2,matched (3),80.75555555555556,matched (3),436.4888888888889,matched (3),47.599998,,26.5938,118.081,15.650001,,96.25,YDF25, Thames Valley,134.10001,,63.774799,,63.299999,9,,,,,matched (3),matched (3),693.38837,278.57025,643.17816,204.99635,matched (3),-25014,-19977,matched (3)
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Lung,NON-ADMITTED,2,1,1,1,0,0,0,0,0,1,0,.5,1.0404,2,matched (3),80.75555555555556,matched (3),436.4888888888889,matched (3),47.599998,,26.5938,118.081,15.650001,,96.25,YDF25, Thames Valley,134.10001,,63.774799,,63.299999,9,,,,,matched (3),matched (3),693.38837,278.57025,643.17816,204.99635,matched (3),-25014,-19977,matched (3)
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Breast,NON-ADMITTED,10,10,0,9,0,0,1,0,0,0,0,0,1.0404,2,matched (3),80.75555555555556,matched (3),436.4888888888889,matched (3),47.599998,,26.5938,118.081,15.650001,,96.25,YDF25, Thames Valley,134.10001,,63.774799,,63.299999,9,,,,,matched (3),matched (3),693.38837,278.57025,643.17816,204.99635,matched (3),-25014,-19977,matched (3)
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Lung,ADMITTED,4.5,3,1.5,1.5,0,1,.5,1,0,0,.5,.33333334,1.0404,2,matched (3),80.75555555555556,matched (3),436.4888888888889,matched (3),47.599998,,26.5938,118.081,15.650001,,96.25,YDF25, Thames Valley,134.10001,,63.774799,,63.299999,9,,,,,matched (3),matched (3),693.38837,278.57025,643.17816,204.99635,matched (3),-25014,-19977,matched (3)
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Lower Gastrointestinal,NON-ADMITTED,4.5,4,.5,1,0,2,1,0,.5,0,0,.11111111,1.0404,2,matched (3),80.75555555555556,matched (3),436.4888888888889,matched (3),47.599998,,26.5938,118.081,15.650001,,96.25,YDF25, Thames Valley,134.10001,,63.774799,,63.299999,9,,,,,matched (3),matched (3),693.38837,278.57025,643.17816,204.99635,matched (3),-25014,-19977,matched (3)
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Lung,ALL CARE,6.5,4,2.5,2.5,0,1,.5,1,0,1,.5,.38461539,1.0404,2,matched (3),80.75555555555556,matched (3),436.4888888888889,matched (3),47.599998,,26.5938,118.081,15.650001,,96.25,YDF25, Thames Valley,134.10001,,63.774799,,63.299999,9,,,,,matched (3),matched (3),693.38837,278.57025,643.17816,204.99635,matched (3),-25014,-19977,matched (3)
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Breast,ADMITTED,25,24,1,2,4,14,4,1,0,0,0,.039999999,1.0404,2,matched (3),80.75555555555556,matched (3),436.4888888888889,matched (3),47.599998,,26.5938,118.081,15.650001,,96.25,YDF25, Thames Valley,134.10001,,63.774799,,63.299999,9,,,,,matched (3),matched (3),693.38837,278.57025,643.17816,204.99635,matched (3),-25014,-19977,matched (3)
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Breast,ALL CARE,35,34,1,11,4,14,5,1,0,0,0,.028571429,1.0404,2,matched (3),80.75555555555556,matched (3),436.4888888888889,matched (3),47.599998,,26.5938,118.081,15.650001,,96.25,YDF25, Thames Valley,134.10001,,63.774799,,63.299999,9,,,,,matched (3),matched (3),693.38837,278.57025,643.17816,204.99635,matched (3),-25014,-19977,matched (3)
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,9.5,8,1.5,1,1,1,5,.5,0,.5,.5,.15789473,1.0404,2,matched (3),80.75555555555556,matched (3),436.4888888888889,matched (3),47.599998,,26.5938,118.081,15.650001,,96.25,YDF25, Thames Valley,134.10001,,63.774799,,63.299999,9,,,,,matched (3),matched (3),693.38837,278.57025,643.17816,204.99635,matched (3),-25014,-19977,matched (3)
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,NON-ADMITTED,18.5,10,8.5,0,0,1,9,3,4,1,.5,.45945945,1.0897,2,matched (3),133,matched (3),943.9888888888889,matched (3),90.199997,18.75,69.639999,252.98473,57.325001,71.900002,229.60683,YDF22, East of England,349.3688,9.0500002,38.805,31.959999,203.5,76.599998,34.599998,41,4.25,1.27273,matched (3),matched (3),1711.2734,902.68628,1425.6085,501.43073,matched (3),-24042,-24319,matched (3)
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Breast,ADMITTED,60.5,57,3.5,9,8,10,30,1.5,1,1,0,.05785124,1.0897,2,matched (3),133,matched (3),943.9888888888889,matched (3),90.199997,18.75,69.639999,252.98473,57.325001,71.900002,229.60683,YDF22, East of England,349.3688,9.0500002,38.805,31.959999,203.5,76.599998,34.599998,41,4.25,1.27273,matched (3),matched (3),1711.2734,902.68628,1425.6085,501.43073,matched (3),-24042,-24319,matched (3)
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Breast,ALL CARE,74.5,70,4.5,19,10,11,30,2.5,1,1,0,.060402684,1.0897,2,matched (3),133,matched (3),943.9888888888889,matched (3),90.199997,18.75,69.639999,252.98473,57.325001,71.900002,229.60683,YDF22, East of England,349.3688,9.0500002,38.805,31.959999,203.5,76.599998,34.599998,41,4.25,1.27273,matched (3),matched (3),1711.2734,902.68628,1425.6085,501.43073,matched (3),-24042,-24319,matched (3)
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Lung,ADMITTED,12.5,9,3.5,0,1,3,5,0,1,1,1.5,.28,1.0897,2,matched (3),133,matched (3),943.9888888888889,matched (3),90.199997,18.75,69.639999,252.98473,57.325001,71.900002,229.60683,YDF22, East of England,349.3688,9.0500002,38.805,31.959999,203.5,76.599998,34.599998,41,4.25,1.27273,matched (3),matched (3),1711.2734,902.68628,1425.6085,501.43073,matched (3),-24042,-24319,matched (3)
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,39,20,19,2,2,5,11,4,10,3,2,.48717949,1.0897,2,matched (3),133,matched (3),943.9888888888889,matched (3),90.199997,18.75,69.639999,252.98473,57.325001,71.900002,229.60683,YDF22, East of England,349.3688,9.0500002,38.805,31.959999,203.5,76.599998,34.599998,41,4.25,1.27273,matched (3),matched (3),1711.2734,902.68628,1425.6085,501.43073,matched (3),-24042,-24319,matched (3)
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Lung,ALL CARE,19,15.5,3.5,1,2,3,9.5,0,1,1,1.5,.18421052,1.0897,2,matched (3),133,matched (3),943.9888888888889,matched (3),90.199997,18.75,69.639999,252.98473,57.325001,71.900002,229.60683,YDF22, East of England,349.3688,9.0500002,38.805,31.959999,203.5,76.599998,34.599998,41,4.25,1.27273,matched (3),matched (3),1711.2734,902.68628,1425.6085,501.43073,matched (3),-24042,-24319,matched (3)
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,57.5,30,27.5,2,2,6,20,7,14,4,2.5,.47826087,1.0897,2,matched (3),133,matched (3),943.9888888888889,matched (3),90.199997,18.75,69.639999,252.98473,57.325001,71.900002,229.60683,YDF22, East of England,349.3688,9.0500002,38.805,31.959999,203.5,76.599998,34.599998,41,4.25,1.27273,matched (3),matched (3),1711.2734,902.68628,1425.6085,501.43073,matched (3),-24042,-24319,matched (3)
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Breast,NON-ADMITTED,14,13,1,10,2,1,0,1,0,0,0,.071428575,1.0897,2,matched (3),133,matched (3),943.9888888888889,matched (3),90.199997,18.75,69.639999,252.98473,57.325001,71.900002,229.60683,YDF22, East of England,349.3688,9.0500002,38.805,31.959999,203.5,76.599998,34.599998,41,4.25,1.27273,matched (3),matched (3),1711.2734,902.68628,1425.6085,501.43073,matched (3),-24042,-24319,matched (3)
